account_id,notification_date_time,delivery_method,notification_type,login_account_id,event_id,bill_status,tdate,Communication_Preference,OptOut_ts
211248,2019-12-17 5:47:54,PAPER,DROP_TO_PAPER(0002),,,,,,
211248,2019-12-19 14:45:25,EMAIL,BILL_REMINDER,,,,,,
211248,2020-01-03 14:45:22,EMAIL,BILL_REMINDER,,,,,,
211248,2020-01-17 14:45:55,EMAIL,PAST_DUE_BILL_REMINDER,,,,,,
211249,2019-12-09 14:45:28,EMAIL,INITIAL_BILL,,,,,OptOut of text and email for all practices,2020-01-20 9:31:09
211249,2019-12-09 14:45:28,TEXT,INITIAL_BILL,,,,,OptOut of text and email for all practices,2020-01-20 9:31:09
211249,2019-12-12 14:45:25,EMAIL,BILL_REMINDER,,,,,OptOut of text and email for all practices,2020-01-20 9:31:09
211249,2019-12-12 14:45:26,TEXT,BILL_REMINDER,,,,,OptOut of text and email for all practices,2020-01-20 9:31:09
211249,2019-12-17 5:47:54,PAPER,DROP_TO_PAPER(0002),,,,,OptOut of text and email for all practices,2020-01-20 9:31:09
211249,2019-12-19 14:45:49,EMAIL,BILL_REMINDER,,,,,OptOut of text and email for all practices,2020-01-20 9:31:09
211249,2019-12-19 14:45:50,TEXT,BILL_REMINDER,,,,,OptOut of text and email for all practices,2020-01-20 9:31:09
211249,2020-01-03 14:45:27,EMAIL,BILL_REMINDER,,,,,OptOut of text and email for all practices,2020-01-20 9:31:09
211249,2020-01-03 14:45:28,TEXT,BILL_REMINDER,,,,,OptOut of text and email for all practices,2020-01-20 9:31:09
211249,2020-01-17 14:45:25,EMAIL,PAST_DUE_BILL_REMINDER,,,,,OptOut of text and email for all practices,2020-01-20 9:31:09
211249,2020-01-17 14:45:26,TEXT,PAST_DUE_BILL_REMINDER,,,,,OptOut of text and email for all practices,2020-01-20 9:31:09
211249,2020-01-21 5:46:26,PAPER,DROP_TO_PAPER(0002),,,,,OptOut of text and email for all practices,2020-01-20 9:31:09
211250,2019-12-09 5:47:30,PAPER,DROP_TO_PAPER(0002),,,,,,
211251,2019-12-09 14:45:18,EMAIL,INITIAL_BILL,211251,3,PAID,2020-01-03 9:58:00,,
211251,2019-12-12 14:45:52,EMAIL,BILL_REMINDER,211251,3,PAID,2020-01-03 9:58:00,,
211251,2019-12-17 5:47:58,PAPER,DROP_TO_PAPER(0002),211251,3,PAID,2020-01-03 9:58:00,,
211251,2019-12-19 14:45:48,EMAIL,BILL_REMINDER,211251,3,PAID,2020-01-03 9:58:00,,
211251,2020-01-03 14:45:26,EMAIL,BILL_REMINDER,211251,3,PAID,2020-01-03 9:58:00,,
211252,2019-12-09 14:45:28,TEXT,INITIAL_BILL,,,,,,
211252,2019-12-12 14:45:49,TEXT,BILL_REMINDER,,,,,,
211252,2019-12-17 5:47:58,PAPER,DROP_TO_PAPER(0002),,,,,,
211252,2019-12-19 14:45:29,TEXT,BILL_REMINDER,,,,,,
211252,2020-01-03 14:45:52,TEXT,BILL_REMINDER,,,,,,
211252,2020-01-17 14:45:32,TEXT,PAST_DUE_BILL_REMINDER,,,,,,
211253,2019-12-09 14:45:18,EMAIL,INITIAL_BILL,,,,,,
211253,2019-12-09 14:45:18,TEXT,INITIAL_BILL,,,,,,
211253,2019-12-12 14:45:46,EMAIL,BILL_REMINDER,,,,,,
211253,2019-12-12 14:45:47,TEXT,BILL_REMINDER,,,,,,
211253,2019-12-17 5:47:54,PAPER,DROP_TO_PAPER(0002),,,,,,
211253,2019-12-19 14:45:48,EMAIL,BILL_REMINDER,,,,,,
211253,2019-12-19 14:45:49,TEXT,BILL_REMINDER,,,,,,
211253,2020-01-03 14:45:48,EMAIL,BILL_REMINDER,,,,,,
211253,2020-01-03 14:45:49,TEXT,BILL_REMINDER,,,,,,
211253,2020-01-17 14:45:32,EMAIL,PAST_DUE_BILL_REMINDER,,,,,,
211253,2020-01-17 14:45:33,TEXT,PAST_DUE_BILL_REMINDER,,,,,,
211254,2019-12-09 14:45:20,EMAIL,INITIAL_BILL,,,,,,
211254,2019-12-09 14:45:21,TEXT,INITIAL_BILL,,,,,,
211254,2019-12-12 14:45:23,EMAIL,BILL_REMINDER,,,,,,
211254,2019-12-12 14:45:24,TEXT,BILL_REMINDER,,,,,,
211254,2019-12-17 5:47:58,PAPER,DROP_TO_PAPER(0002),,,,,,
211254,2019-12-19 14:45:46,EMAIL,BILL_REMINDER,,,,,,
211254,2019-12-19 14:45:47,TEXT,BILL_REMINDER,,,,,,
211254,2020-01-03 14:45:57,EMAIL,BILL_REMINDER,,,,,,
211254,2020-01-03 14:45:58,TEXT,BILL_REMINDER,,,,,,
211254,2020-01-17 14:45:53,EMAIL,PAST_DUE_BILL_REMINDER,,,,,,
211254,2020-01-17 14:45:54,TEXT,PAST_DUE_BILL_REMINDER,,,,,,
211255,2019-12-09 14:45:30,EMAIL,INITIAL_BILL,,,,,,
211255,2019-12-09 14:45:31,TEXT,INITIAL_BILL,,,,,,
211255,2019-12-12 14:45:49,EMAIL,BILL_REMINDER,,,,,,
211255,2019-12-12 14:45:50,TEXT,BILL_REMINDER,,,,,,
211255,2019-12-17 5:47:58,PAPER,DROP_TO_PAPER(0002),,,,,,
211255,2019-12-19 14:45:36,EMAIL,BILL_REMINDER,,,,,,
211255,2019-12-19 14:45:36,TEXT,BILL_REMINDER,,,,,,
211255,2020-01-03 14:45:26,EMAIL,BILL_REMINDER,,,,,,
211255,2020-01-03 14:45:27,TEXT,BILL_REMINDER,,,,,,
211256,2019-12-09 14:45:51,EMAIL,INITIAL_BILL,211256,13,DUE,2019-12-09 11:16:55,,
211256,2019-12-09 14:45:51,EMAIL,INITIAL_BILL,211256,7,DUE,2019-12-18 16:45:44,,
211256,2019-12-09 14:45:51,EMAIL,INITIAL_BILL,211256,7,DUE,2019-12-18 16:45:50,,
211256,2019-12-09 14:45:51,EMAIL,INITIAL_BILL,211256,13,PAID,2019-12-18 16:46:38,,
211256,2019-12-09 14:45:51,EMAIL,INITIAL_BILL,211256,7,PAID,2019-12-18 16:46:40,,
211256,2019-12-09 14:45:51,EMAIL,INITIAL_BILL,211256,7,PAID,2019-12-18 16:47:43,,
211256,2019-12-09 14:45:51,EMAIL,INITIAL_BILL,211256,7,PAID,2019-12-18 17:05:46,,
211256,2019-12-09 14:45:51,EMAIL,INITIAL_BILL,211256,7,PAID,2019-12-18 17:06:00,,
211256,2019-12-09 14:45:52,TEXT,INITIAL_BILL,211256,13,DUE,2019-12-09 11:16:55,,
211256,2019-12-09 14:45:52,TEXT,INITIAL_BILL,211256,7,DUE,2019-12-18 16:45:44,,
211256,2019-12-09 14:45:52,TEXT,INITIAL_BILL,211256,7,DUE,2019-12-18 16:45:50,,
211256,2019-12-09 14:45:52,TEXT,INITIAL_BILL,211256,13,PAID,2019-12-18 16:46:38,,
211256,2019-12-09 14:45:52,TEXT,INITIAL_BILL,211256,7,PAID,2019-12-18 16:46:40,,
211256,2019-12-09 14:45:52,TEXT,INITIAL_BILL,211256,7,PAID,2019-12-18 16:47:43,,
211256,2019-12-09 14:45:52,TEXT,INITIAL_BILL,211256,7,PAID,2019-12-18 17:05:46,,
211256,2019-12-09 14:45:52,TEXT,INITIAL_BILL,211256,7,PAID,2019-12-18 17:06:00,,
211257,2019-12-09 14:45:46,EMAIL,INITIAL_BILL,,,,,,
211257,2019-12-09 14:45:47,TEXT,INITIAL_BILL,,,,,,
211258,2019-12-09 14:45:47,TEXT,INITIAL_BILL,211258,13,DUE,2020-01-17 15:43:07,,
211258,2019-12-09 14:45:47,TEXT,INITIAL_BILL,211258,7,DUE,2020-01-17 15:43:07,,
211258,2019-12-12 14:45:22,TEXT,BILL_REMINDER,211258,13,DUE,2020-01-17 15:43:07,,
211258,2019-12-12 14:45:22,TEXT,BILL_REMINDER,211258,7,DUE,2020-01-17 15:43:07,,
211258,2019-12-17 5:47:54,PAPER,DROP_TO_PAPER(0002),211258,13,DUE,2020-01-17 15:43:07,,
211258,2019-12-17 5:47:54,PAPER,DROP_TO_PAPER(0002),211258,7,DUE,2020-01-17 15:43:07,,
211258,2019-12-19 14:45:41,TEXT,BILL_REMINDER,211258,13,DUE,2020-01-17 15:43:07,,
211258,2019-12-19 14:45:41,TEXT,BILL_REMINDER,211258,7,DUE,2020-01-17 15:43:07,,
211258,2020-01-03 14:45:33,TEXT,BILL_REMINDER,211258,13,DUE,2020-01-17 15:43:07,,
211258,2020-01-03 14:45:33,TEXT,BILL_REMINDER,211258,7,DUE,2020-01-17 15:43:07,,
211258,2020-01-17 14:45:28,TEXT,PAST_DUE_BILL_REMINDER,211258,13,DUE,2020-01-17 15:43:07,,
211258,2020-01-17 14:45:28,TEXT,PAST_DUE_BILL_REMINDER,211258,7,DUE,2020-01-17 15:43:07,,
211259,2019-12-09 5:47:30,PAPER,DROP_TO_PAPER(0002),,,,,,
211260,2019-12-09 14:45:46,TEXT,INITIAL_BILL,,,,,,
211260,2019-12-12 14:45:23,TEXT,BILL_REMINDER,,,,,,
211260,2019-12-17 5:47:55,PAPER,DROP_TO_PAPER(0002),,,,,,
211260,2019-12-19 14:45:32,TEXT,BILL_REMINDER,,,,,,
211260,2020-01-03 14:45:53,TEXT,BILL_REMINDER,,,,,,
211261,2019-12-09 14:45:20,EMAIL,INITIAL_BILL,211261,3,PAID,2020-01-10 11:19:51,,
211261,2019-12-09 14:45:21,TEXT,INITIAL_BILL,211261,3,PAID,2020-01-10 11:19:51,,
211261,2019-12-12 14:45:49,EMAIL,BILL_REMINDER,211261,3,PAID,2020-01-10 11:19:51,,
211261,2019-12-12 14:45:49,TEXT,BILL_REMINDER,211261,3,PAID,2020-01-10 11:19:51,,
211261,2019-12-17 5:47:58,PAPER,DROP_TO_PAPER(0002),211261,3,PAID,2020-01-10 11:19:51,,
211261,2019-12-19 14:45:47,EMAIL,BILL_REMINDER,211261,3,PAID,2020-01-10 11:19:51,,
211261,2019-12-19 14:45:48,TEXT,BILL_REMINDER,211261,3,PAID,2020-01-10 11:19:51,,
211261,2020-01-03 14:45:33,EMAIL,BILL_REMINDER,211261,3,PAID,2020-01-10 11:19:51,,
211261,2020-01-03 14:45:33,TEXT,BILL_REMINDER,211261,3,PAID,2020-01-10 11:19:51,,
211262,2019-12-09 14:45:47,EMAIL,INITIAL_BILL,,,,,,
211262,2019-12-09 14:45:48,TEXT,INITIAL_BILL,,,,,,
211262,2019-12-12 14:45:22,EMAIL,BILL_REMINDER,,,,,,
211262,2019-12-12 14:45:23,TEXT,BILL_REMINDER,,,,,,
211262,2019-12-17 5:47:54,PAPER,DROP_TO_PAPER(0002),,,,,,
211263,2019-12-09 14:45:29,TEXT,INITIAL_BILL,211263,13,DUE,2019-12-31 11:32:01,,
211263,2019-12-12 14:45:23,TEXT,BILL_REMINDER,211263,13,DUE,2019-12-31 11:32:01,,
211263,2019-12-17 5:47:54,PAPER,DROP_TO_PAPER(0002),211263,13,DUE,2019-12-31 11:32:01,,
211263,2019-12-19 14:45:28,TEXT,BILL_REMINDER,211263,13,DUE,2019-12-31 11:32:01,,
211264,2019-12-09 5:47:28,PAPER,DROP_TO_PAPER(0002),,,,,,
211265,2019-12-09 14:45:31,TEXT,INITIAL_BILL,211265,13,DUE,2019-12-09 9:47:46,,
211265,2019-12-09 14:45:31,TEXT,INITIAL_BILL,211265,7,DUE,2019-12-09 9:47:47,,
211265,2019-12-09 14:45:31,TEXT,INITIAL_BILL,211265,7,DUE,2020-01-09 0:01:55,,
211266,2019-12-09 14:45:28,EMAIL,INITIAL_BILL,,,,,,
211266,2019-12-12 14:45:49,EMAIL,BILL_REMINDER,,,,,,
211266,2019-12-17 5:47:58,PAPER,DROP_TO_PAPER(0002),,,,,,
211266,2019-12-19 14:45:50,EMAIL,BILL_REMINDER,,,,,,
211266,2020-01-03 14:45:31,EMAIL,BILL_REMINDER,,,,,,
211266,2020-01-17 14:45:53,EMAIL,PAST_DUE_BILL_REMINDER,,,,,,
211267,2019-12-09 5:46:44,PAPER,PAPER_CYCLE_6(0900),,,,,,
211267,2019-12-20 16:45:08,TEXT,INITIAL_BILL,,,,,,
211267,2019-12-30 5:53:54,PAPER,DROP_TO_PAPER(0002),,,,,,
211267,2020-01-02 16:53:51,TEXT,BILL_REMINDER,,,,,,
211267,2020-01-16 16:45:26,TEXT,BILL_REMINDER,,,,,,
211268,2019-12-09 16:45:05,TEXT,INITIAL_BILL,,,,,,
211268,2019-12-12 16:45:26,TEXT,BILL_REMINDER,,,,,,
211268,2019-12-17 5:47:54,PAPER,DROP_TO_PAPER(0002),,,,,,
211268,2019-12-19 16:45:25,TEXT,BILL_REMINDER,,,,,,
211268,2020-01-03 16:46:58,TEXT,BILL_REMINDER,,,,,,
211268,2020-01-17 16:45:18,TEXT,PAST_DUE_BILL_REMINDER,,,,,,
211269,2019-12-09 16:45:09,TEXT,INITIAL_BILL,,,,,OptOut of text but will get email,2019-12-11 20:36:16
211269,2019-12-17 5:47:57,PAPER,DROP_TO_PAPER(0002),,,,,OptOut of text but will get email,2019-12-11 20:36:16
211269,2020-01-03 5:47:24,PAPER,DROP_TO_PAPER(0002),,,,,OptOut of text but will get email,2019-12-11 20:36:16
211270,2019-12-09 16:45:06,TEXT,INITIAL_BILL,,,,,,
211270,2019-12-12 16:45:21,TEXT,BILL_REMINDER,,,,,,
211270,2019-12-17 5:47:54,PAPER,DROP_TO_PAPER(0002),,,,,,
211270,2019-12-19 16:45:24,TEXT,BILL_REMINDER,,,,,,
211270,2019-12-30 16:50:34,TEXT,BILL_REMINDER,,,,,,
211270,2020-01-13 16:49:07,TEXT,PAST_DUE_BILL_REMINDER,,,,,,
211270,2020-01-20 16:47:54,TEXT,INITIAL_BILL,,,,,,
211270,2020-01-27 5:45:29,PAPER,PAPER_CYCLE_3(0002),,,,,,
211270,2020-01-27 16:45:15,TEXT,PAST_DUE_BILL_REMINDER,,,,,,
211271,2019-12-09 16:45:05,NO_DUNNING,NO_DUNNING,,,,,,
211271,2019-12-12 16:48:18,NO_DUNNING,NO_DUNNING,,,,,,
211271,2019-12-17 5:47:54,NO_DUNNING,DROP_TO_PAPER(0002),,,,,,
211271,2019-12-19 16:45:11,NO_DUNNING,NO_DUNNING,,,,,,
211271,2020-01-03 16:46:58,NO_DUNNING,NO_DUNNING,,,,,,
211271,2020-01-06 5:47:46,NO_DUNNING,PAPER_CYCLE_3(0002),,,,,,
211271,2020-01-06 16:49:12,NO_DUNNING,NO_DUNNING,,,,,,
211271,2020-01-20 16:48:00,NO_DUNNING,NO_DUNNING,,,,,,
211272,2019-12-09 16:45:04,EMAIL,INITIAL_BILL,211272,3,PAID,2020-01-16 11:47:26,,
211272,2019-12-09 16:45:05,TEXT,INITIAL_BILL,211272,3,PAID,2020-01-16 11:47:26,,
211272,2020-01-16 16:45:14,EMAIL,INITIAL_BILL,211272,3,PAID,2020-01-16 11:47:26,,
211272,2020-01-16 16:45:16,TEXT,INITIAL_BILL,211272,3,PAID,2020-01-16 11:47:26,,
211273,2019-12-09 16:45:32,TEXT,BILL_REMINDER,,,,,,
211273,2019-12-16 16:45:26,TEXT,PAST_DUE_BILL_REMINDER,,,,,,
211273,2019-12-23 16:45:15,TEXT,PAST_DUE_BILL_REMINDER,,,,,,
211273,2020-01-06 16:45:14,TEXT,INITIAL_BILL,,,,,,
211273,2020-01-14 5:46:23,PAPER,DROP_TO_PAPER(0002),,,,,,
211273,2020-01-16 16:48:46,TEXT,BILL_REMINDER,,,,,,
211273,2020-01-20 16:45:28,TEXT,BILL_REMINDER,,,,,,
211274,2019-12-09 16:45:05,TEXT,INITIAL_BILL,,,,,,
211274,2019-12-12 16:45:21,TEXT,BILL_REMINDER,,,,,,
211274,2019-12-17 5:47:54,PAPER,DROP_TO_PAPER(0002),,,,,,
211274,2019-12-19 16:45:12,TEXT,BILL_REMINDER,,,,,,
211274,2019-12-23 16:48:18,TEXT,BILL_REMINDER,,,,,,
211274,2020-01-06 16:49:19,TEXT,PAST_DUE_BILL_REMINDER,,,,,,
211274,2020-01-10 16:45:15,TEXT,INITIAL_BILL,,,,,,
211274,2020-01-20 5:50:45,PAPER,DROP_TO_PAPER(0002),,,,,,
211274,2020-01-23 16:45:15,TEXT,BILL_REMINDER,,,,,,
211275,2019-12-09 5:47:27,PAPER,DROP_TO_PAPER(0002),,,,,,
211276,2019-12-09 16:45:06,NO_DUNNING,NO_DUNNING,,,,,,
211276,2019-12-12 16:45:16,NO_DUNNING,NO_DUNNING,,,,,,
211276,2019-12-17 5:47:58,NO_DUNNING,DROP_TO_PAPER(0002),,,,,,
211276,2019-12-19 16:45:10,NO_DUNNING,NO_DUNNING,,,,,,
211276,2020-01-03 16:45:28,NO_DUNNING,NO_DUNNING,,,,,,
211276,2020-01-06 5:49:25,NO_DUNNING,PAPER_CYCLE_3(0002),,,,,,
211276,2020-01-06 16:45:17,NO_DUNNING,NO_DUNNING,,,,,,
211276,2020-01-20 16:47:55,NO_DUNNING,NO_DUNNING,,,,,,
211277,2019-12-09 16:45:07,NO_DUNNING,NO_DUNNING,211277,6,,2019-12-23 22:48:38,OptOut of text and email for all practices,2020-01-03 13:15:38
211277,2019-12-12 16:48:20,NO_DUNNING,NO_DUNNING,211277,6,,2019-12-23 22:48:38,OptOut of text and email for all practices,2020-01-03 13:15:38
211277,2019-12-16 16:47:23,NO_DUNNING,NO_DUNNING,211277,6,,2019-12-23 22:48:38,OptOut of text and email for all practices,2020-01-03 13:15:38
211277,2019-12-19 16:45:19,EMAIL,INITIAL_BILL,211277,6,,2019-12-23 22:48:38,OptOut of text and email for all practices,2020-01-03 13:15:38
211277,2019-12-20 16:45:14,EMAIL,INITIAL_BILL,211277,6,,2019-12-23 22:48:38,OptOut of text and email for all practices,2020-01-03 13:15:38
211277,2019-12-27 5:50:48,PAPER,DROP_TO_PAPER(0002),211277,6,,2019-12-23 22:48:38,OptOut of text and email for all practices,2020-01-03 13:15:38
211277,2020-01-02 16:45:15,EMAIL,BILL_REMINDER,211277,6,,2019-12-23 22:48:38,OptOut of text and email for all practices,2020-01-03 13:15:38
211277,2020-01-20 5:49:50,PAPER,PAPER_CYCLE_3(0002),211277,6,,2019-12-23 22:48:38,OptOut of text and email for all practices,2020-01-03 13:15:38
211278,2019-12-09 16:45:10,EMAIL,INITIAL_BILL,211278,3,PAID,2020-01-28 12:38:16,,
211278,2019-12-09 16:45:11,TEXT,INITIAL_BILL,211278,3,PAID,2020-01-28 12:38:16,,
211278,2020-01-27 16:45:04,EMAIL,INITIAL_BILL,211278,3,PAID,2020-01-28 12:38:16,,
211278,2020-01-27 16:45:05,TEXT,INITIAL_BILL,211278,3,PAID,2020-01-28 12:38:16,,
211279,2019-12-09 16:47:33,TEXT,INITIAL_BILL,211279,3,PAID,2020-01-13 10:12:47,,
211279,2019-12-12 16:48:28,TEXT,BILL_REMINDER,211279,3,PAID,2020-01-13 10:12:47,,
211279,2019-12-17 5:47:54,PAPER,DROP_TO_PAPER(0002),211279,3,PAID,2020-01-13 10:12:47,,
211279,2019-12-19 16:45:13,TEXT,BILL_REMINDER,211279,3,PAID,2020-01-13 10:12:47,,
211279,2020-01-03 16:45:25,TEXT,BILL_REMINDER,211279,3,PAID,2020-01-13 10:12:47,,
211280,2019-12-09 16:45:10,NO_DUNNING,NO_DUNNING,,,,,,
211280,2019-12-12 16:45:26,NO_DUNNING,NO_DUNNING,,,,,,
211280,2019-12-16 16:45:26,NO_DUNNING,NO_DUNNING,,,,,,
211280,2019-12-30 5:50:40,NO_DUNNING,PAPER_CYCLE_3(0002),,,,,,
211280,2019-12-30 16:47:10,NO_DUNNING,NO_DUNNING,,,,,,
211280,2020-01-13 16:45:13,NO_DUNNING,NO_DUNNING,,,,,,
211280,2020-01-27 5:45:29,NO_DUNNING,PAPER_CYCLE_4(0900),,,,,,
211280,2020-01-27 16:45:13,NO_DUNNING,NO_DUNNING,,,,,,
211281,2019-12-09 16:45:14,TEXT,INITIAL_BILL,211281,3,PAID,2020-01-17 11:47:14,,
211281,2019-12-23 16:45:13,TEXT,INITIAL_BILL,211281,3,PAID,2020-01-17 11:47:14,,
211281,2019-12-31 5:46:20,PAPER,DROP_TO_PAPER(0002),211281,3,PAID,2020-01-17 11:47:14,,
211281,2020-01-02 16:45:16,TEXT,BILL_REMINDER,211281,3,PAID,2020-01-17 11:47:14,,
211281,2020-01-17 16:45:19,TEXT,BILL_REMINDER,211281,3,PAID,2020-01-17 11:47:14,,
211282,2019-12-09 16:45:07,EMAIL,INITIAL_BILL,,,,,,
211282,2019-12-09 16:45:08,TEXT,INITIAL_BILL,,,,,,
211282,2019-12-12 16:45:20,EMAIL,BILL_REMINDER,,,,,,
211282,2019-12-12 16:45:21,TEXT,BILL_REMINDER,,,,,,
211283,2019-12-09 16:45:06,EMAIL,INITIAL_BILL,211283,6,,2019-12-12 13:07:34,OptOut of text and email for all practices,2019-12-12 13:07:34
211283,2019-12-09 16:45:07,TEXT,INITIAL_BILL,211283,6,,2019-12-12 13:07:34,OptOut of text and email for all practices,2019-12-12 13:07:34
211283,2019-12-12 16:45:23,EMAIL,BILL_REMINDER,211283,6,,2019-12-12 13:07:34,OptOut of text and email for all practices,2019-12-12 13:07:34
211283,2019-12-17 5:47:58,PAPER,DROP_TO_PAPER(0002),211283,6,,2019-12-12 13:07:34,OptOut of text and email for all practices,2019-12-12 13:07:34
211284,2019-12-09 16:45:06,EMAIL,INITIAL_BILL,,,,,,
211284,2019-12-09 16:45:07,TEXT,INITIAL_BILL,,,,,,
211284,2019-12-12 16:48:18,EMAIL,BILL_REMINDER,,,,,,
211284,2019-12-12 16:48:19,TEXT,BILL_REMINDER,,,,,,
211284,2019-12-17 5:47:54,PAPER,DROP_TO_PAPER(0002),,,,,,
211284,2019-12-19 16:45:10,EMAIL,BILL_REMINDER,,,,,,
211284,2019-12-19 16:45:11,TEXT,BILL_REMINDER,,,,,,
211284,2020-01-03 16:45:19,EMAIL,BILL_REMINDER,,,,,,
211284,2020-01-03 16:45:20,TEXT,BILL_REMINDER,,,,,,
211284,2020-01-17 16:45:16,EMAIL,PAST_DUE_BILL_REMINDER,,,,,,
211284,2020-01-17 16:45:17,TEXT,PAST_DUE_BILL_REMINDER,,,,,,
211285,2019-12-09 16:45:08,EMAIL,INITIAL_BILL,,,,,,
211285,2019-12-09 16:45:08,TEXT,INITIAL_BILL,,,,,,
211285,2019-12-12 16:45:21,EMAIL,BILL_REMINDER,,,,,,
211285,2019-12-12 16:45:22,TEXT,BILL_REMINDER,,,,,,
211285,2019-12-17 5:47:58,PAPER,DROP_TO_PAPER(0002),,,,,,
211285,2019-12-19 16:45:25,EMAIL,BILL_REMINDER,,,,,,
211285,2019-12-19 16:45:26,TEXT,BILL_REMINDER,,,,,,
211285,2020-01-03 16:45:27,EMAIL,BILL_REMINDER,,,,,,
211285,2020-01-03 16:45:29,TEXT,BILL_REMINDER,,,,,,
211285,2020-01-06 16:45:24,EMAIL,BILL_REMINDER,,,,,,
211285,2020-01-06 16:45:25,TEXT,BILL_REMINDER,,,,,,
211285,2020-01-20 16:48:09,EMAIL,PAST_DUE_BILL_REMINDER,,,,,,
211285,2020-01-20 16:48:10,TEXT,PAST_DUE_BILL_REMINDER,,,,,,
211286,2019-12-09 16:45:27,EMAIL,BILL_REMINDER,,,,,,
211287,2019-12-09 16:45:08,TEXT,INITIAL_BILL,,,,,,
211287,2019-12-12 16:48:23,TEXT,BILL_REMINDER,,,,,,
211287,2019-12-17 5:47:54,PAPER,DROP_TO_PAPER(0002),,,,,,
211287,2019-12-19 16:45:13,TEXT,BILL_REMINDER,,,,,,
211287,2020-01-03 16:45:26,TEXT,BILL_REMINDER,,,,,,
211287,2020-01-17 16:45:13,TEXT,PAST_DUE_BILL_REMINDER,,,,,,
211287,2020-01-20 5:49:50,PAPER,PAPER_CYCLE_3(0002),,,,,,
211287,2020-01-20 16:47:57,TEXT,PAST_DUE_BILL_REMINDER,,,,,,
211288,2019-12-09 16:45:08,EMAIL,INITIAL_BILL,,,,,,
211288,2019-12-09 16:45:09,TEXT,INITIAL_BILL,,,,,,
211288,2019-12-12 16:45:16,EMAIL,BILL_REMINDER,,,,,,
211288,2019-12-12 16:45:17,TEXT,BILL_REMINDER,,,,,,
211288,2019-12-17 5:47:54,PAPER,DROP_TO_PAPER(0002),,,,,,
211288,2019-12-19 16:45:24,EMAIL,BILL_REMINDER,,,,,,
211288,2019-12-19 16:45:25,TEXT,BILL_REMINDER,,,,,,
211288,2020-01-03 16:47:02,EMAIL,BILL_REMINDER,,,,,,
211288,2020-01-03 16:47:03,TEXT,BILL_REMINDER,,,,,,
211288,2020-01-17 16:46:53,EMAIL,PAST_DUE_BILL_REMINDER,,,,,,
211288,2020-01-17 16:46:54,TEXT,PAST_DUE_BILL_REMINDER,,,,,,
211289,2019-12-09 5:47:27,PAPER,DROP_TO_PAPER(0002),,,,,,
211290,2019-12-09 16:45:11,EMAIL,INITIAL_BILL,,,,,,
211290,2019-12-09 16:45:11,TEXT,INITIAL_BILL,,,,,,
211290,2019-12-12 16:48:20,EMAIL,BILL_REMINDER,,,,,,
211290,2019-12-12 16:48:21,TEXT,BILL_REMINDER,,,,,,
211290,2019-12-17 5:47:58,PAPER,DROP_TO_PAPER(0002),,,,,,
211290,2019-12-19 16:45:11,EMAIL,BILL_REMINDER,,,,,,
211290,2019-12-19 16:45:11,TEXT,BILL_REMINDER,,,,,,
211290,2020-01-03 16:46:58,EMAIL,BILL_REMINDER,,,,,,
211290,2020-01-03 16:46:59,TEXT,BILL_REMINDER,,,,,,
211290,2020-01-06 16:49:23,EMAIL,BILL_REMINDER,,,,,,
211290,2020-01-06 16:49:23,TEXT,BILL_REMINDER,,,,,,
211290,2020-01-08 5:46:37,PAPER,PAPER_CYCLE_3(0002),,,,,,
211290,2020-01-08 16:45:25,EMAIL,PAST_DUE_BILL_REMINDER,,,,,,
211290,2020-01-08 16:45:27,TEXT,PAST_DUE_BILL_REMINDER,,,,,,
211290,2020-01-22 16:45:14,EMAIL,PAST_DUE_BILL_REMINDER,,,,,,
211290,2020-01-22 16:45:15,TEXT,PAST_DUE_BILL_REMINDER,,,,,,
211291,2019-12-09 16:45:08,TEXT,INITIAL_BILL,,,,,,
211291,2019-12-12 16:48:29,TEXT,BILL_REMINDER,,,,,,
211291,2019-12-17 5:47:54,PAPER,DROP_TO_PAPER(0002),,,,,,
211291,2019-12-19 16:45:10,TEXT,BILL_REMINDER,,,,,,
211291,2020-01-03 16:45:23,TEXT,BILL_REMINDER,,,,,,
211291,2020-01-09 5:45:14,PAPER,PAPER_CYCLE_6(0900),,,,,,
211291,2020-01-16 16:48:40,TEXT,INITIAL_BILL,,,,,,
211291,2020-01-24 5:47:18,PAPER,DROP_TO_PAPER(0002),,,,,,
211292,2019-12-09 5:46:44,PAPER,PAPER_CYCLE_3(0002),,,,,,
211292,2019-12-13 5:45:56,PAPER,DROP_TO_PAPER(0002),,,,,,
211293,2019-12-09 16:45:09,EMAIL,INITIAL_BILL,,,,,,
211293,2019-12-09 16:45:09,TEXT,INITIAL_BILL,,,,,,
211293,2019-12-12 16:48:28,EMAIL,BILL_REMINDER,,,,,,
211293,2019-12-12 16:48:28,TEXT,BILL_REMINDER,,,,,,
211293,2019-12-17 5:47:54,PAPER,DROP_TO_PAPER(0002),,,,,,
211293,2019-12-19 16:45:24,EMAIL,BILL_REMINDER,,,,,,
211293,2019-12-19 16:45:25,TEXT,BILL_REMINDER,,,,,,
211293,2020-01-03 16:45:29,EMAIL,BILL_REMINDER,,,,,,
211293,2020-01-03 16:45:30,TEXT,BILL_REMINDER,,,,,,
211293,2020-01-17 16:47:00,EMAIL,PAST_DUE_BILL_REMINDER,,,,,,
211293,2020-01-17 16:47:01,TEXT,PAST_DUE_BILL_REMINDER,,,,,,
